Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
YOSE,Vascular Plant,Malpighiales,Salicaceae,119731,Salix eastwoodiae,,"Eastwood's willow, mountain willow",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119734,Salix exigua,,narrow-leaved willow,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,159418,Salix geyeriana,,Geyer's willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119755,Salix jepsonii,,Jepson's willow,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,165842,Salix laevigata,,red willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119759,Salix lasiolepis,,arroyo willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119760,Salix lemmonii,,Lemmon's willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119761,Salix ligulifolia,,"strapleaf willow, strap-leaf willow",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,201632,Salix lucida ssp. lasiandra,,Pacific willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119763,Salix lutea,,yellow willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119764,Salix melanopsis,,dusky willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119771,Salix orestera,,Sierra willow,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,120448,Salix planifolia ssp. planifolia,,"diamondleaf willow, tealeaf willow",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,120450,Salix prolixa,,MacKenzie's willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,119693,Salix reticulata ssp. nivalis,,snow willow,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Salicaceae,159450,Salix scouleriana,,Scouler's willow,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,125915,Viola adunca,,"blue violet, hook violet, hookedspur violet",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,125920,Viola arvensis,,"European field pansy, field violet, wild pansy",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,125921,Viola bakeri,,Baker's violet,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,126906,Viola glabella,,pioneer violet,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,207023,Viola lobata ssp. integrifolia,,pine violet,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,126929,Viola lobata ssp. lobata,,pine violet,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,126932,Viola macloskeyi,,"Macloskey's violet, small white violet",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,207028,Viola pinetorum ssp. pinetorum,Viola purpurea ssp. mesophyta (116100),goosefoot yellow violet,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,204587,Viola purpurea ssp. integrifolia,,goosefoot violet,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,116094,Viola purpurea ssp. purpurea,,goosefoot violet,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,207030,Viola purpurea ssp. quercetorum,,goosefoot violet,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,204591,Viola purpurea ssp. venosa,,"goosefoot violet, goosefoot yellow violet",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Malpighiales,Violaceae,164583,Viola sheltonii,,Shelton's violet,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Malvales,Malvaceae,124895,Malva nicaeensis,,bull mallow,Present,,Rare,Non-native,,Approved
YOSE,Vascular Plant,Malvales,Malvaceae,124896,Malva parviflora,,"cheeseweed, cheeseweed mallow, small-flowered mallow, small-whorl mallow",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Malvales,Malvaceae,124926,Sidalcea glaucescens,,"waxy checkerbloom, waxy checkermallow",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malvales,Malvaceae,124941,Sidalcea malviflora ssp. asprella,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Malvales,Malvaceae,124969,Sidalcea reptans,,Sierra checkerbloom,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Lythraceae,125222,Lythrum hyssopifolia,,hyssop loosestrife,Present,,Rare,Non-native,,Approved
YOSE,Vascular Plant,Myrtales,Lythraceae,126059,Rotala ramosior,,"lowland rotala, lowland toothcup, rotala",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128754,Camissonia contorta,,"contorted suncup, plains evening primrose, plains eveningprimrose, plains evening-primrose",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128774,Camissonia lacustris,,grassland suncup,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128776,Camissonia luciae,,Santa Lucia suncup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128806,Camissonia sierrae ssp. alticola,,"Mono Hot Springs evening primrose, Mono Hot Springs evening-primrose",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128804,Camissonia sierrae ssp. sierrae,,Sierra suncup,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128822,Circaea alpina ssp. pacifica,,"small enchanter nightshade, small enchanter's nightshade",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128837,Clarkia australis,,Small's southern clarkia,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128840,Clarkia biloba ssp. biloba,,twolobe clarkia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,128856,Clarkia dudleyana,,Dudley's clarkia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129397,Clarkia gracilis ssp. albicaulis,,whitestem clarkia,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,163895,Clarkia heterandra,,mountain clarkia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129407,Clarkia modesta,,Waltham Creek clarkia,Present,,Unknown,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129415,Clarkia purpurea ssp. quadrivulnera,,"winecup clarkia, winecup fairyfan",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129417,Clarkia purpurea ssp. viminea,,winecup clarkia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129418,Clarkia rhomboidea,,"broadleaf clarkia, diamond clarkia, diamond fairyfan",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129430,Clarkia unguiculata,,elegant clarkia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129432,Clarkia williamsonii,,Fort Miller clarkia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126647,Epilobium anagallidifolium,,"alpine willowherb, alpine willowweed, pimpernel willowherb",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126650,Epilobium angustifolium ssp. circumvagum,,fireweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126652,Epilobium brachycarpum,,"autumn willowherb, autumn willowweed, tall annual willowherb",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126657,Epilobium canum ssp. latifolium,,hummingbird trumpet,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126658,Epilobium ciliatum,,"fringed willowherb, hairy willowherb, hairy willowweed",,,,,,In Review
YOSE,Vascular Plant,Myrtales,Onagraceae,126659,Epilobium ciliatum ssp. ciliatum,,"coast willowweed, fringed willowherb",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126660,Epilobium ciliatum ssp. glandulosum,,"fringed willowherb, glandular willowherb, glandular willowweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,168636,Epilobium densiflorum,,"dense-flower spike-primrose, denseflower willowherb, denseflower willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126667,Epilobium foliosum,,"California willowherb, leafy willowherb",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126670,Epilobium glaberrimum ssp. fastigiatum,,"glaucus willowherb, smooth willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126669,Epilobium glaberrimum ssp. glaberrimum,,"glaucus willowherb, smooth willowweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126671,Epilobium halleanum,,"glandular willowherb, Hall's willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126674,Epilobium hornemannii ssp. hornemannii,,Hornemann's willowherb,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,168638,Epilobium howellii,,Yuba Pass willowherb,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126676,Epilobium lactiflorum,,"broadleaf willowweed, milkflower willowherb, white-flower willowherb",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126645,Epilobium latifolium,,dwarf fireweed,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126681,Epilobium minutum,,"chaparral willowherb, minute willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126685,Epilobium obcordatum,,"rockfringe, rose willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126686,Epilobium oreganum,,"Grants Pass willowherb, Oregon fireweed",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126687,Epilobium oregonense,,"Oregon willowherb, Oregon willowweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126692,Epilobium saximontanum,,"Rocky Mountain willowherb, Rocky Mountain willowweed",Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,168647,Epilobium torreyi,,"narrowleaf willowweed, Torrey's willowherb",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129472,Gayophytum decipiens,,deceptive groundsmoke,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129475,Gayophytum diffusum ssp. parviflorum,,spreading groundsmoke,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,157402,Gayophytum eriospermum,,Coville's groundsmoke,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129477,Gayophytum heterozygum,,"dwarf groundsmoke, zigzag groundsmoke",Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129478,Gayophytum humile,,"dwarf groundsmoke, low groundsmoke",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129480,Gayophytum racemosum,,"blackfoot groundsmoke, black-foot groundsmoke",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,129481,Gayophytum ramosissimum,,"muchbranched groundsmoke, pinyon groundsmoke",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,126706,Ludwigia palustris,,"marsh primrose-willow, marsh seedbox",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Myrtales,Onagraceae,202376,Oenothera elata ssp. hirsutissima,,"Hooker's evening primrose, Hooker's eveningprimrose, Hooker's evening-primrose",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Nymphaeales,Cabombaceae,85594,Brasenia schreberi,,"Schreber's watershield, watershield",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Nymphaeales,Nymphaeaceae,202353,Nuphar lutea ssp. polysepala,,"Rocky Mountain cowlily, Rocky Mountain pondlily, Rocky Mountain pond-lily, yellow pond-lily",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ophioglossales,Ophioglossaceae,153647,Botrychium ascendens,,"trianglelobe moonwort, upswept moonwort",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ophioglossales,Ophioglossaceae,82191,Botrychium minganense,,"Mingan Island grapefern, Mingan moonwort",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ophioglossales,Ophioglossaceae,82202,Botrychium multifidum,,"broadleaf grapefern, leather grapefern, leathery grapefern, leathery grape-fern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ophioglossales,Ophioglossaceae,82236,Botrychium simplex,,"least moonwort, little grapefern",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ophioglossales,Ophioglossaceae,167939,Botrychium yaaxudakeit,,,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Oxalidales,Oxalidaceae,128425,Oxalis corniculata,,"creeping oxalis, creeping woodsorrel, 'ihi, yellow oxalis, yellow wood sorrel",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Pinales,Cupressaceae,155602,Calocedrus decurrens,,incense cedar,Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Cupressaceae,103497,Juniperus communis,Juniperus communis var. montana (103503),"common juniper, dwarf juniper",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Pinales,Cupressaceae,103535,Juniperus occidentalis,,western juniper,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Pinales,Cupressaceae,93998,Sequoiadendron giganteum,,"giant redwood, giant sequoia, Sierra redwood",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,91287,Abies concolor,,"balsam fir, Colorado fir, concolor fir, silver fir, white balsam, white fir",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,768422,Abies magnifica var. magnifica,,,Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93024,Abies magnifica var. shastensis,,,Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93056,Pinus albicaulis,,"scrub pine, white pine, whitebark pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93060,Pinus attenuata,,knobcone pine,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93077,Pinus contorta ssp. murrayana,,"Sierra lodgepole pine, tamarack pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93093,Pinus jeffreyi,,"black pine, Jeffrey pine, Jeffrey's pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93095,Pinus lambertiana,,"California sugar pine, sugar pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93102,Pinus monophylla,,"nut pine, one-leaf pine, singleleaf pinyon",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93105,Pinus monticola,,"Idaho white pine, mountain white pine, silver pine, western white pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93115,Pinus ponderosa,,"blackjack pine, bull pine, ponderosa pine, rock pine, western yellow pine",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93128,Pinus sabiniana,,"bull pine, California foothill pine, digger pine, gray pine",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93985,Pseudotsuga menziesii var. menziesii,,"coast Douglas-fir, Douglas-fir",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Pinaceae,93959,Tsuga mertensiana,,"alpine hemlock, black hemlock, hemlock spruce, mountain hemlock",Present,,Abundant,Native,,Approved
YOSE,Vascular Plant,Pinales,Taxaceae,103572,Torreya californica,,"California nutmeg, California torreya",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Piperales,Aristolochiaceae,94798,Asarum hartwegii,,Hartweg's wildginger,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Piperales,Aristolochiaceae,94820,Asarum lemmonii,,Lemmon's wildginger,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,144411,Bulbostylis capillaris,,"densetuft hairsedge, threadleaf beakseed",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145353,Carex abrupta,,abruptbeak sedge,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145366,Carex albonigra,,"blackandwhite sedge, black-and-white sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145373,Carex amplectens,,claspbract sedge,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145374,Carex amplifolia,,bigleaf sedge,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,156426,Carex angustata,,"common meadow sedge, widefruit sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,211770,Carex aquatilis var. aquatilis,,"leafy tussock sedge, water sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,156428,Carex athrostachya,,"slenderbeak sedge, slender-beak sedge",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145321,Carex aurea,,"golden sedge, golden-fruit sedge",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145410,Carex bolanderi,,"Bolander sedge, Bolander's sedge, wood sedge",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145347,Carex brainerdii,,Brainerd's sedge,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,153428,Carex breweri var. breweri,Carex breweri (145417),,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145329,Carex buxbaumii,,"brown bog sedge, Buxbaum sedge, Buxbaum's sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,145323,Carex canescens,,"silver sedge, silvery sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,144433,Carex capitata,,"arctic sedge, capitate sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146130,Carex congdonii,,Congdon's sedge,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146144,Carex cusickii,,Cusick's sedge,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146148,Carex davyi,,Davy's sedge,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146152,Carex densa,,dense sedge,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,208359,Carex deweyana ssp. leptopoda,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146156,Carex douglasii,,"Douglas sedge, Douglas' sedge",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146162,Carex echinata ssp. echinata,,"star sedge, stellate sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146179,Carex feta,,greensheath sedge,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,221795,Carex filifolia var. erostrata,,shorthair sedge,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,153447,Carex filifolia var. filifolia,,,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146184,Carex fissuricola,,"canyon sedge, cleft sedge",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Cyperaceae,146191,Carex fracta,,fragile sheath sedge,Present,,Common,Native,,Approved
