accepted_name,family,broader,establishment_means,taxonID,park_list,voucher_exists,iNat_RG_record_exists
Juncus occidentalis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/61826,1,1,
Juncus orthophyllus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77587,1,1,
Juncus oxymeris,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77588,1,1,
Juncus parryi,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77589,1,1,1
Juncus saximontanus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77593,1,1,
Juncus tenuis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/69930,1,1,
Juncus tiehmii,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77595,1,1,
Juncus triformis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77597,1,1,
Juncus uncialis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/60262,1,1,
Juncus xiphioides,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/57110,1,1,1
Luzula cascadensis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/1102667,,1,
Luzula comosa,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/57111,1,1,
Luzula divaricata,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77895,1,1,1
Luzula macrantha,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/890625,,1,
Luzula orestera,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77896,1,1,1
Luzula parviflora,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77897,1,1,1
Luzula spicata,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77899,1,1,1
Luzula subcongesta,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77900,1,1,
Triglochin maritima,Juncaginaceae,4.monocot,native,https://www.inaturalist.org/taxa/60264,1,1,
Triglochin palustris,Juncaginaceae,4.monocot,native,https://www.inaturalist.org/taxa/79436,1,1,1
Triglochin scilloides,Juncaginaceae,4.monocot,native,https://www.inaturalist.org/taxa/79437,1,,
Agrostis capillaris,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/75312,1,1,
Agrostis exarata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/59088,1,1,
Agrostis gigantea,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/75314,1,1,
Agrostis humilis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75316,1,1,
Agrostis idahoensis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75317,1,1,
Agrostis oregonensis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75318,1,1,
Agrostis pallens,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52692,1,1,
Agrostis scabra,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75319,1,1,
Agrostis stolonifera,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/69931,1,1,
Agrostis variabilis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75320,1,1,
Aira caryophyllea,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52694,1,1,1
Alopecurus aequalis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75381,1,1,1
Alopecurus geniculatus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/71140,,1,
Andropogon virginicus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/75433,1,1,
Avena barbata,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52696,1,1,
Avena fatua,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52698,1,1,1
Briza minor,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/57162,1,1,
Bromus arenarius,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/58368,1,1,
Bromus carinatus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52700,1,1,
Bromus catharticus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/60276,1,1,
Bromus ciliatus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75899,1,1,
Bromus diandrus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52702,1,1,
Bromus grandis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75901,1,1,
Bromus hordeaceus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52703,1,1,1
Bromus inermis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75903,1,1,1
Bromus japonicus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/75904,1,1,
Bromus laevipes,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52704,1,1,
Bromus madritensis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52707,1,1,
Bromus marginatus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/159467,,1,
Bromus orcuttianus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75905,1,1,
Bromus porteri,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75907,,1,
Bromus pumpellianus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/949599,,,1
Bromus rubens,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/59210,1,1,
Bromus secalinus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/75911,1,1,
Bromus sterilis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/57163,1,1,
Bromus suksdorfii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75914,1,1,
Bromus tectorum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/58369,1,1,1
Bromus vulgaris,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75915,1,1,
Calamagrostis canadensis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75925,1,1,1
Calamagrostis inexpansa,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/140213,1,1,
Calamagrostis muiriana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75928,1,1,1
Calamagrostis purpurascens,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75929,1,1,
Calamagrostis stricta,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/75930,,1,
Cinna bolanderi,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76339,1,1,
Cinna latifolia,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76340,1,1,
Coleataenia rigidula,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/460736,,1,
Cynodon dactylon,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/58371,1,1,
Cynosurus echinatus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/47695,1,1,1
Dactylis glomerata,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52720,1,1,1
Danthonia californica,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57165,1,1,1
Danthonia intermedia,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76604,1,1,1
Danthonia unispicata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76605,1,1,
Deschampsia cespitosa,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76639,1,1,1
Deschampsia danthonioides,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57164,1,1,
Deschampsia elongata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52722,1,1,
Dichanthelium acuminatum,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/128949,1,1,
Dichanthelium lanuginosum,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/148953,,1,1
Digitaria ischaemum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/76658,1,1,
Digitaria sanguinalis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/51633,1,1,
Distichlis spicata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/58372,1,1,
Echinochloa crus-galli,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/60283,1,1,
Elymus elymoides,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/58376,1,1,1
Elymus glaucus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52791,1,1,
Elymus multisetus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57167,1,1,
Elymus sierrae,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76805,1,1,
Elymus stebbinsii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/63331,1,1,
Elymus trachycaulus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/61202,1,1,1
Elymus violaceus,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/555525,1,,
Elymus x saundersii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/181750,,1,
Eragrostis cilianensis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/76849,1,1,
Eragrostis pilosa,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/76857,1,1,
Eragrostis virescens,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1421995,1,1,
Eriocoma latiglumis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1220380,1,1,
Eriocoma lemmonii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1220721,1,1,
Eriocoma lettermanii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1221343,1,1,
Eriocoma nelsonii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1221562,1,1,
Eriocoma nevadensis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1221912,1,1,
Eriocoma occidentalis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1223411,1,1,
Eriocoma pinetorum,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1224698,1,1,
Eriocoma thurberiana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1224703,1,1,
Festuca brachyphylla,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77135,1,1,
Festuca bromoides,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/77136,1,1,
Festuca idahoensis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/61200,1,1,
Festuca microstachys,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77138,1,1,1
Festuca minutiflora,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77139,1,1,
Festuca myuros,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/77140,1,1,
Festuca occidentalis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/59091,1,1,
Festuca rubra,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/61061,1,1,
Festuca saximontana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77144,1,1,
Festuca subulata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77145,1,1,
Festuca viridula,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77149,,1,
Glyceria borealis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77287,1,1,
Glyceria elata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77289,1,1,
Glyceria striata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77293,1,1,
Graphephorum canescens,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1538928,1,1,
Graphephorum wolfii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/361652,1,1,
Holcus lanatus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52793,1,1,1
Hordeum brachyantherum,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57173,1,1,1
Hordeum marinum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/57181,1,1,
Hordeum murinum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52796,1,1,
Koeleria macrantha,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57183,1,1,
Koeleria projecta,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1540030,,1,
Koeleria spicata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1538791,1,1,1
Leymus triticoides,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57184,1,1,
Lolium arundinaceum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/164708,1,1,
Lolium multiflorum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/68479,1,1,
Lolium perenne,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52801,1,1,
Lolium pratense,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/866252,1,1,
Lolium temulentum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/164712,1,1,
Melica aristata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77978,1,1,
Melica bulbosa,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77979,1,1,
Melica californica,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57186,1,1,1
Melica harfordii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77983,1,1,
Melica imperfecta,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52802,1,1,
Melica stricta,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77985,1,1,1
Melica subulata,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/77986,1,1,
Melica torreyana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/52804,,1,
Muhlenbergia andina,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78129,1,1,
Muhlenbergia asperifolia,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78132,1,1,
Muhlenbergia filiformis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78134,1,1,
Muhlenbergia minutissima,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78139,1,1,
Muhlenbergia montana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78140,1,1,
Muhlenbergia richardsonis,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78143,1,1,
Muhlenbergia rigens,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/59094,1,1,1
Muhlenbergia schreberi,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78144,1,1,
Panicum capillare,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78337,1,1,1
Panicum miliaceum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/78340,1,,
Parapholis incurva,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/60294,1,1,
Phalaris arundinacea,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/63337,1,,
Phleum alpinum,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78540,1,1,1
Phleum pratense,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/57190,1,1,1
Poa annua,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/52808,1,1,
Poa bolanderi,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78635,1,1,
Poa bulbosa,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/58382,1,1,1
Poa compressa,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/78636,1,1,
Poa cusickii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78638,1,1,
Poa fendleriana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78640,1,1,
Poa glauca,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78641,1,1,
Poa keckii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78643,1,1,
Poa leptocoma,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78645,1,1,1
Poa nemoralis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/78649,1,1,
Poa palustris,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/78650,,1,
Poa pratensis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/60307,1,1,1
Poa pringlei,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78652,1,1,
Poa secunda,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57198,1,1,1
Poa stebbinsii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78655,1,1,
Poa trivialis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/78657,,1,
Poa wheeleri,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/78658,1,1,
Polypogon maritimus,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/60308,1,1,
Polypogon monspeliensis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/57197,1,1,
Polypogon viridis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/64144,1,1,
Ptilagrostiella kingii,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/1225102,1,1,1
Puccinellia nuttalliana,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/60309,1,1,
Scribneria bolanderi,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/57196,1,1,
Setaria pumila,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/48688,1,1,
Setaria viridis,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/79070,1,1,
Torreyochloa erecta,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/79373,1,1,
Torreyochloa pallida,Poaceae,4.monocot,native,https://www.inaturalist.org/taxa/79374,1,1,
Triticum aestivum,Poaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/64161,1,1,
Potamogeton alpinus,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78704,1,1,
Potamogeton berchtoldii,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78706,1,1,
Potamogeton epihydrus,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78709,1,1,
Potamogeton foliosus,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/59107,1,1,
Potamogeton gramineus,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78710,1,1,
Potamogeton natans,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78712,1,1,1
Potamogeton pusillus,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78714,1,1,
Potamogeton robbinsii,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/78716,1,1,
Stuckenia filiformis,Potamogetonaceae,4.monocot,native,https://www.inaturalist.org/taxa/79275,1,1,
Sparganium angustifolium,Typhaceae,4.monocot,native,https://www.inaturalist.org/taxa/79161,1,1,1
Sparganium emersum,Typhaceae,4.monocot,native,https://www.inaturalist.org/taxa/62575,1,1,
Sparganium natans,Typhaceae,4.monocot,native,https://www.inaturalist.org/taxa/79162,1,1,
Typha latifolia,Typhaceae,4.monocot,native,https://www.inaturalist.org/taxa/48685,1,1,1
Alisma triviale,Alismataceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/61167,1,1,
Sagittaria cuneata,Alismataceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/78925,1,1,
Allium amplectens,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/60267,1,1,1
Allium campanulatum,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75340,1,1,1
Allium hyalinum,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75346,1,,
Allium obtusum,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75354,1,1,1
Allium tribracteatum,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75368,1,1,1
Allium validum,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75370,1,1,1
Allium yosemitense,Amaryllidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/75372,1,1,
Arum italicum,Araceae,5.monocot-colorful,introduced,https://www.inaturalist.org/taxa/61168,,1,
Lemna minuta,Araceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/59076,1,,
Aralia californica,Araliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/52848,1,1,
Asparagus officinalis,Asparagaceae,5.monocot-colorful,introduced,https://www.inaturalist.org/taxa/60265,,,1
Brodiaea elegans,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51752,1,1,1
Camassia leichtlinii,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/62218,,1,1
Camassia quamash,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/62220,1,1,1
Chlorogalum pomeridianum,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/47597,1,1,1
Dichelostemma congestum,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/56593,,1,
Dichelostemma multiflorum,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/62262,1,1,1
Dichelostemma volubile,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/59971,1,1,1
Dipterostemon capitatus,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/1196784,1,1,1
Maianthemum racemosum,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51062,1,1,1
Maianthemum stellatum,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/53268,1,1,1
Triteleia dudleyi,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79451,1,1,1
Triteleia hyacinthina,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/57132,1,1,1
Triteleia ixioides,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/52153,1,1,1
Triteleia laxa,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51085,1,1,1
Triteleia montana,Asparagaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79454,1,1,1
Elodea canadensis,Hydrocharitaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/76793,,1,1
Elodea nuttallii,Hydrocharitaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/57623,,1,
Iris hartwegii,Iridaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/62264,1,1,1
Iris missouriensis,Iridaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/57730,1,1,1
Sisyrinchium bellum,Iridaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/49918,1,1,1
Sisyrinchium elmeri,Iridaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/62244,1,1,1
Sisyrinchium idahoense,Iridaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79129,1,1,
Calochortus leichtlinii,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/52542,1,1,1
Calochortus luteus,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51077,1,1,
Calochortus minimus,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/60549,1,1,1
Calochortus superbus,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51078,1,1,1
Calochortus venustus,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/53902,1,1,1
Clintonia uniflora,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/76401,1,1,1
Fritillaria affinis,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50618,,1,
Fritillaria atropurpurea,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/77171,1,1,1
Fritillaria micrantha,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/60600,1,1,1
Fritillaria pinetorum,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/77176,1,1,1
Lilium pardalinum,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/57129,,1,1
Lilium parvum,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/59584,1,1,1
Lilium washingtonianum,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/71053,1,1,1
Prosartes hookeri,Liliaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51071,1,1,1
Toxicoscordion exaltatum,Melanthiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79379,1,1,
Toxicoscordion paniculatum,Melanthiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79380,1,1,
Toxicoscordion venenosum,Melanthiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/59087,1,1,1
Trillium angustipetalum,Melanthiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79439,1,1,1
Veratrum californicum,Melanthiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/60500,1,1,1
Narthecium californicum,Nartheciaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/51877,1,1,
Cephalanthera austiniae,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50706,1,1,1
Corallorhiza maculata,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/49475,1,1,1
Corallorhiza striata,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50708,1,1,1
Cypripedium montanum,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50712,1,1,1
Epipactis gigantea,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50715,1,1,
Epipactis helleborine,Orchidaceae,5.monocot-colorful,introduced,https://www.inaturalist.org/taxa/50717,1,1,
Goodyera oblongifolia,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50719,1,1,1
Neottia convallarioides,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/131229,1,1,
Platanthera colemanii,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/840645,1,1,1
Platanthera dilatata,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/78623,1,1,1
Platanthera elongata,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/551466,,1,1
Platanthera leptopetala,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/840640,,,1
Platanthera sparsiflora,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50738,1,1,1
Platanthera transversa,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/355392,1,1,1
Platanthera unalascensis,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/840638,1,1,1
Platanthera yosemitensis,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50740,1,1,1
Spiranthes perexilis,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/1246810,1,1,1
Spiranthes porrifolia,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50742,1,1,1
Spiranthes romanzoffiana,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/50743,1,1,1
Spiranthes x stellata,Orchidaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/1246812,1,1,1
Triantha occidentalis,Tofieldiaceae,5.monocot-colorful,native,https://www.inaturalist.org/taxa/79389,1,1,1
