"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"1920","Nuphar polysepalum","0.96542355975219","1072216","Nuphar polysepala","0.96542355975219","species","","","","Engelm.","Nymphaeaceae","Nuphar","Nuphar","1","polysepalum","polysepala","0.81818181818182","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2384595","","","Accepted","Nuphar polysepala","Nuphar polysepala","Engelm.","1072216","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2384595","","Nymphaeaceae","1","1","wcvp","",true,2168
"1921","Carex paucicostata","1","344608","Carex paucicostata","1","species","","","","Mack.","Cyperaceae","Carex","Carex","1","paucicostata","paucicostata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:229566","","Y","Synonym","Carex kelloggii var. impressa","Carex kelloggii","(L.H.Bailey) B.L.Wilson & Otting","1350709","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490052","","Cyperaceae","1","1","wcvp","",true,2169
"1922","Lotus purshianus","1","1037877","Lotus purshianus","1","species","","","","Clem. & E.G.Clem.","Fabaceae","Lotus","Lotus","1","purshianus","purshianus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2356613","","Y","Synonym","Acmispon americanus var. americanus","Acmispon americanus","","1383992","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3255933","","Fabaceae","1","1","wcvp","",true,2170
"1923","Carex alma","1","339100","Carex alma","1","species","","","","L.H.Bailey","Cyperaceae","Carex","Carex","1","alma","alma","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:224392","","Y","Accepted","Carex alma","Carex alma","L.H.Bailey","339100","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:224392","","Cyperaceae","1","1","wcvp","",true,2171
"1924","Orobanche californica subsp. grayana","1","1333447","Orobanche californica subsp. grayana","1","subspecies","","","","(Beck) Heckard","Orobanchaceae","Orobanche","Orobanche","1","californica","californica","1","","","","subsp.","grayana","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396671","","Y","Accepted","Orobanche californica subsp. grayana","Orobanche californica","(Beck) Heckard","1333447","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396671","","Orobanchaceae","1","1","wcvp","",true,2172
"1925","Torilis arvensis","1","403843","Torilis arvensis","1","species","","","","(Huds.) Link","Apiaceae","Torilis","Torilis","1","arvensis","arvensis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2435694","","Y","Accepted","Torilis arvensis","Torilis arvensis","(Huds.) Link","403843","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2435694","","Apiaceae","1","1","wcvp","",true,2173
"1926","Bromus madratensis","0.98599670627294","847091","Bromus madritensis","0.98599670627294","species","","","","L.","Poaceae","Bromus","Bromus","1","madratensis","madritensis","0.90909090909091","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401383","","","Accepted","Bromus madritensis","Bromus madritensis","L.","847091","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401383","","Poaceae","1","1","wcvp","",true,2174
"1927","Potamogeton pusillus var. pusillus","0.59957384396743","761409","Potamogeton pusillus","0.59957384396743","species","","","","L.","Potamogetonaceae","Potamogeton","Potamogeton","1","pusillus","pusillus","1","","","","","","","","","","","var. pusillus","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308698","","Y","Accepted","Potamogeton pusillus","Potamogeton pusillus","L.","761409","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308698","","Potamogetonaceae","1","1","wcvp","[Partial]",true,2181
"1928","Typha latifolia","1","588021","Typha latifolia","1","species","","","","L.","Typhaceae","Typha","Typha","1","latifolia","latifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271005","","Y","Accepted","Typha latifolia","Typha latifolia","L.","588021","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271005","","Typhaceae","1","1","wcvp","",true,2183
"1929","Chamaesyce serpyllifolia subsp. hirtula","0.99274138290395","1516834","Chamaesyce serpillifolia subsp. hirtula","0.99274138290395","subspecies","","","","(Engelm. ex S.Watson) Koutnik","Euphorbiaceae","Chamaesyce","Chamaesyce","1","serpyllifolia","serpillifolia","0.92307692307692","","","","subsp.","hirtula","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:38239","","Y","Synonym","Euphorbia serpillifolia subsp. hirtula","Euphorbia serpillifolia","(Engelm. ex S.Watson) Oudejans","1721918","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:82168","","Euphorbiaceae","1","1","wcvp","",true,2184
"1930","Kalmia polifolia subsp. polifolia","0.59957384396743","350879","Kalmia polifolia","0.59957384396743","species","","","","Wangenh.","Ericaceae","Kalmia","Kalmia","1","polifolia","polifolia","1","","","","","","","","","","","subsp. polifolia","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333582","","Y","Accepted","Kalmia polifolia","Kalmia polifolia","Wangenh.","350879","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333582","","Ericaceae","1","1","wcvp","[Partial]",true,2185
"1931","Parapholis incurva","1","878198","Parapholis incurva","1","species","","","","(L.) C.E.Hubb.","Poaceae","Parapholis","Parapholis","1","incurva","incurva","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:431053","","Y","Accepted","Parapholis incurva","Parapholis incurva","(L.) C.E.Hubb.","878198","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:431053","","Poaceae","1","1","wcvp","",true,2187
"1932","Filago gallica","1","17614","Filago gallica","1","species","","","","L.","Asteraceae","Filago","Filago","1","gallica","gallica","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093537","","Y","Synonym","Logfia gallica","Logfia gallica","(L.) Coss. & Germ.","1824965","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093532","","Asteraceae","1","1","wcvp","",true,2188
"1933","Linanthus bicolor","1","1797303","Linanthus bicolor","1","species","","","","(Nutt.) Greene","Polemoniaceae","Linanthus","Linanthus","1","bicolor","bicolor","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2495084","","Y","Synonym","Leptosiphon bicolor","Leptosiphon bicolor","Nutt.","1084751","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2495040","","Polemoniaceae","1","1","wcvp","",true,2189
"1934","Parvisedum pumilum","1","1281345","Parvisedum pumilum","1","species","","","","(Benth.) R.T.Clausen","Crassulaceae","Parvisedum","Parvisedum","1","pumilum","pumilum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2411295","","Y","Synonym","Sedum pumilum","Sedum pumilum","Benth.","1281143","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2489304","","Crassulaceae","1","1","wcvp","",true,2190
"1935","Kalmia microphylla subsp. occidentalis","1","1222409","Kalmia microphylla subsp. occidentalis","1","subspecies","","","","(Small) Roy L.Taylor & MacBryde","Ericaceae","Kalmia","Kalmia","1","microphylla","microphylla","1","","","","subsp.","occidentalis","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333577","","Y","Synonym","Kalmia microphylla var. occidentalis","Kalmia microphylla","(Small) Ebinger","1222408","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333585","","Ericaceae","1","1","wcvp","",true,2191
"1936","Carex diandra","1","340777","Carex diandra","1","species","","","","Schrank","Cyperaceae","Carex","Carex","1","diandra","diandra","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225968","","Y","Accepted","Carex diandra","Carex diandra","Schrank","340777","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225968","","Cyperaceae","1","1","wcvp","",true,2192
"1937","Carex viridula subsp. viridula","0.59957384396743","395877","Carex viridula","0.59957384396743","species","","","","(Michx.) Raf.","Cyperaceae","Carex","Edritria","1","viridula","viridula","1","","","","","","","","","","","subsp. viridula","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242120","","Y","Synonym","Carex oederi var. oederi","Carex oederi","","1374638","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:232060","","Cyperaceae","1","3","wcvp","[Partial] [Ambiguous] [HigherTaxa]",true,2196
"1938","Potamogeton foliosus subsp. foliosus","1","764905","Potamogeton foliosus subsp. foliosus","1","subspecies","","","","","Potamogetonaceae","Potamogeton","Potamogeton","1","foliosus","foliosus","1","","","","subsp.","foliosus","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312087","","Y","Accepted","Potamogeton foliosus subsp. foliosus","Potamogeton foliosus","","764905","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312087","","Potamogetonaceae","1","1","wcvp","",true,2198
"1939","Potamogeton foliosus var. foliosus","0.96021221090168","764905","Potamogeton foliosus subsp. foliosus","0.96021221090168","subspecies","","","","","Potamogetonaceae","Potamogeton","Potamogeton","1","foliosus","foliosus","1","","","","subsp.","foliosus","0.7","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312087","","Y","Accepted","Potamogeton foliosus subsp. foliosus","Potamogeton foliosus","","764905","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312087","","Potamogetonaceae","1","1","wcvp","",true,2199
"1940","Carex viridula var. viridula","0.59957384396743","395877","Carex viridula","0.59957384396743","species","","","","(Michx.) Raf.","Cyperaceae","Carex","Edritria","1","viridula","viridula","1","","","","","","","","","","","var. viridula","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242120","","Y","Synonym","Carex oederi var. oederi","Carex oederi","","1374638","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:232060","","Cyperaceae","1","3","wcvp","[Partial] [Ambiguous] [HigherTaxa]",true,2202
"1941","Symphyotrichum spathulatum var. spathulatum","1","1734583","Symphyotrichum spathulatum var. spathulatum","1","variety","","","","","Asteraceae","Symphyotrichum","Symphyotrichum","1","spathulatum","spathulatum","1","","","","var.","spathulatum","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3267083","","Y","Accepted","Symphyotrichum spathulatum var. spathulatum","Symphyotrichum spathulatum","","1734583","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3267083","","Asteraceae","1","1","wcvp","",true,2204
"1942","Streptanthus diversifolius","1","1201107","Streptanthus diversifolius","1","species","","","","S.Watson","Brassicaceae","Streptanthus","Streptanthus","1","diversifolius","diversifolius","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2475056","","Y","Accepted","Streptanthus diversifolius","Streptanthus diversifolius","S.Watson","1201107","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2475056","","Brassicaceae","1","1","wcvp","",true,2205
"1943","Potamogeton foliosus","1","761268","Potamogeton foliosus","1","species","","","","Raf.","Potamogetonaceae","Potamogeton","Potamogeton","1","foliosus","foliosus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308570","","Y","Accepted","Potamogeton foliosus","Potamogeton foliosus","Raf.","761268","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308570","","Potamogetonaceae","1","1","wcvp","",true,2206
"1944","Agoseris elata","1","74674","Agoseris elata","1","species","","","","Greene","Asteraceae","Agoseris","Agoseris","1","elata","elata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063384","","Y","Accepted","Agoseris elata","Agoseris elata","Greene","74674","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063384","","Asteraceae","1","1","wcvp","",true,2207
"1945","Limnanthes montana","1","1058916","Limnanthes montana","1","species","","","","Jeps.","Limnanthaceae","Limnanthes","Limnanthes","1","montana","montana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2347353","","Y","Accepted","Limnanthes montana","Limnanthes montana","Jeps.","1058916","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2347353","","Limnanthaceae","1","1","wcvp","",true,2208
"1946","Rotala ramosior","1","1739284","Rotala ramosior","1","species","","","","(L.) Koehne","Lythraceae","Rotala","Rotala","1","ramosior","ramosior","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2425263","","Y","Accepted","Rotala ramosior","Rotala ramosior","(L.) Koehne","1739284","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2425263","","Lythraceae","1","1","wcvp","",true,2209
"1947","Cryptantha muriculata","1","1818094","Cryptantha muriculata","1","species","","","","(A.DC.) Greene","Boraginaceae","Cryptantha","Cryptantha","1","muriculata","muriculata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745661","","Y","Synonym","Cryptantha muricata var. muricata","Cryptantha muricata","","1199376","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3263287","","Boraginaceae","1","1","wcvp","",true,2210
"1948","Orthocarpus densiflorus","1","1120825","Orthocarpus densiflorus","1","species","","","","Benth.","Orobanchaceae","Orthocarpus","Orthocarpus","1","densiflorus","densiflorus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396095","","Y","Synonym","Castilleja densiflora","Castilleja densiflora","(Benth.) T.I.Chuang & Heckard","582939","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2704965","","Orobanchaceae","1","1","wcvp","",true,2211
"1949","Orthocarpus linearilobus","1","1120836","Orthocarpus linearilobus","1","species","","","","Benth.","Orobanchaceae","Orthocarpus","Orthocarpus","1","linearilobus","linearilobus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396261","","Y","Synonym","Castilleja lineariloba","Castilleja lineariloba","(Benth.) T.I.Chuang & Heckard","583107","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705120","","Orobanchaceae","1","1","wcvp","",true,2212
"1950","Penstemon oreocharis","1","1562701","Penstemon oreocharis","1","species","","","","Greene","Plantaginaceae","Penstemon","Penstemon","1","oreocharis","oreocharis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550527","","Y","Synonym","Penstemon rydbergii var. oreocharis","Penstemon rydbergii","(Greene) N.H.Holmgren","1562699","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550086","","Plantaginaceae","1","1","wcvp","",true,2213
"1951","Agrostis palustris","1","835299","Agrostis palustris","1","species","","","","Huds.","Poaceae","Agrostis","Agrostis","1","palustris","palustris","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390038","","Y","Synonym","Agrostis stolonifera","Agrostis stolonifera","L.","835664","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390383","","Poaceae","1","1","wcvp","",true,2214
"1952","Calamagrostis inexpansa","1","848603","Calamagrostis inexpansa","1","species","","","","A.Gray","Poaceae","Calamagrostis","Calamagrostis","1","inexpansa","inexpansa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:402825","","Y","Accepted","Calamagrostis inexpansa","Calamagrostis inexpansa","A.Gray","848603","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:402825","","Poaceae","1","1","wcvp","",true,2215
"1953","Danthonia americana","1","852922","Danthonia americana","1","species","","","","Scribn.","Poaceae","Danthonia","Danthonia","1","americana","americana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:406912","","Y","Synonym","Danthonia californica","Danthonia californica","Bol.","852973","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:406961","","Poaceae","1","1","wcvp","",true,2217
"1954","Hordeum nodosum","1","866039","Hordeum nodosum","1","species","","","","Ucria","Poaceae","Hordeum","Hordeum","1","nodosum","nodosum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419440","","Y","Illegitimate","Hordeum bulbosum","Hordeum bulbosum","L.","865813","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419231","","Poaceae","1","2","wcvp","[HigherTaxa]",true,2219
"1955","Panicum pacificum","1","876665","Panicum pacificum","1","species","","","","Tuyama","Poaceae","Panicum","Panicum","1","pacificum","pacificum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:429610","","Y","Illegitimate","Setaria distans","Setaria distans","(Trin.) Veldkamp","890187","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442301","","Poaceae","1","2","wcvp","[HigherTaxa]",true,2221
"1956","Stipa lettermanii","1","893418","Stipa lettermanii","1","species","","","","Vasey","Poaceae","Stipa","Stipa","1","lettermanii","lettermanii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:445299","","Y","Synonym","Eriocoma lettermanii","Eriocoma lettermanii","(Vasey) Romasch.","1464021","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:534172","","Poaceae","1","1","wcvp","",true,2222
"1957","Arabis inamoena","1","535511","Arabis inamoena","1","species","","","","Greene","Brassicaceae","Arabis","Arabis","1","inamoena","inamoena","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2645758","","Y","Synonym","Boechera platysperma","Boechera platysperma","(A.Gray) Al-Shehbaz","560361","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678065","","Brassicaceae","1","1","wcvp","",true,2223
"1958","Ericameria cuneata","1","131994","Ericameria cuneata","1","species","","","","McClatchie","Asteraceae","Ericameria","Ericameria","1","cuneata","cuneata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3094112","","Y","Accepted","Ericameria cuneata","Ericameria cuneata","McClatchie","131994","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3094112","","Asteraceae","1","1","wcvp","",true,2224
"1959","Pyrola asarifolia subsp. asarifolia","1","1216519","Pyrola asarifolia subsp. asarifolia","1","subspecies","","","","","Ericaceae","Pyrola","Pyrola","1","asarifolia","asarifolia","1","","","","subsp.","asarifolia","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3258057","","Y","Accepted","Pyrola asarifolia subsp. asarifolia","Pyrola asarifolia","","1216519","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3258057","","Ericaceae","1","1","wcvp","",true,2225
"1960","Elodea canadensis","1","762177","Elodea canadensis","1","species","","","","Michx.","Hydrocharitaceae","Elodea","Elodea","1","canadensis","canadensis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309448","","Y","Accepted","Elodea canadensis","Elodea canadensis","Michx.","762177","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309448","","Hydrocharitaceae","1","1","wcvp","",true,2226
"1961","Umbellularia californica var. californica","0.59957384396743","1056937","Umbellularia californica","0.59957384396743","species","","","","(Hook. & Arn.) Nutt.","Lauraceae","Umbellularia","Umbellularia","1","californica","californica","1","","","","","","","","","","","var. californica","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2446614","","Y","Accepted","Umbellularia californica","Umbellularia californica","(Hook. & Arn.) Nutt.","1056937","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2446614","","Lauraceae","1","1","wcvp","[Partial]",true,2227
"1962","Rubus ulmifolius","1","975443","Rubus ulmifolius","1","species","","","","Schott","Rosaceae","Rubus","Rubus","1","ulmifolius","ulmifolius","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2989693","","Y","Accepted","Rubus ulmifolius","Rubus ulmifolius","Schott","975443","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2989693","","Rosaceae","1","1","wcvp","",true,2228
"1963","Eleocharis acicularis var. bella","1","1639235","Eleocharis acicularis var. bella","1","variety","","","","Piper","Cyperaceae","Eleocharis","Eleocharis","1","acicularis","acicularis","1","","","","var.","bella","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242257","","Y","Synonym","Eleocharis bella","Eleocharis bella","(Piper) Svenson","1639234","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242339","","Cyperaceae","1","1","wcvp","",true,2230
"1964","Digitalis purpurea","1","639741","Digitalis purpurea","1","species","","","","L.","Plantaginaceae","Digitalis","Digitalis","1","purpurea","purpurea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2768087","","Y","Accepted","Digitalis purpurea","Digitalis purpurea","L.","639741","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2768087","","Plantaginaceae","1","1","wcvp","",true,2231
"1965","Panicum capillare subsp. capillare","0.59957384396743","874505","Panicum capillare","0.59957384396743","species","","","","L.","Poaceae","Panicum","Panicum","1","capillare","capillare","1","","","","","","","","","","","subsp. capillare","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:427592","","Y","Accepted","Panicum capillare","Panicum capillare","L.","874505","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:427592","","Poaceae","1","1","wcvp","[Partial]",true,2232
"1966","Oxalis albicans subsp. pilosa","1","1325671","Oxalis albicans subsp. pilosa","1","subspecies","","","","(Nutt.) G.Eiten","Oxalidaceae","Oxalis","Oxalis","1","albicans","albicans","1","","","","subsp.","pilosa","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2887794","","Y","Synonym","Oxalis pilosa","Oxalis pilosa","Nutt.","1075213","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2393605","","Oxalidaceae","1","1","wcvp","",true,2235
"1967","Calystegia malacophylla subsp. malacophylla","1","1279586","Calystegia malacophylla subsp. malacophylla","1","subspecies","","","","","Convolvulaceae","Calystegia","Calystegia","1","malacophylla","malacophylla","1","","","","subsp.","malacophylla","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486990","","Y","Accepted","Calystegia malacophylla subsp. malacophylla","Calystegia malacophylla","","1279586","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486990","","Convolvulaceae","1","1","wcvp","",true,2236
"1968","Oxalis suksdorfii","1","1074569","Oxalis suksdorfii","1","species","","","","Trel.","Oxalidaceae","Oxalis","Oxalis","1","suksdorfii","suksdorfii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394259","","Y","Accepted","Oxalis suksdorfii","Oxalis suksdorfii","Trel.","1074569","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394259","","Oxalidaceae","1","1","wcvp","",true,2237
"1969","Eunanus pulchellus","1","673704","Eunanus pulchellus","1","species","","","","Drew ex Greene","Phrymaceae","Eunanus","Eunanus","1","pulchellus","pulchellus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2803102","","Y","Synonym","Diplacus pulchellus","Diplacus pulchellus","(Drew ex Greene) G.L.Nesom","1300752","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3001241","","Phrymaceae","1","1","wcvp","",true,2238
"1970","Mollugo verticillata","1","441886","Mollugo verticillata","1","species","","","","L.","Molluginaceae","Mollugo","Mollugo","1","verticillata","verticillata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2501530","","Y","Accepted","Mollugo verticillata","Mollugo verticillata","L.","441886","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2501530","","Molluginaceae","1","1","wcvp","",true,2239
"1971","Eleocharis ovata","1","399702","Eleocharis ovata","1","species","","","","(Roth) Roem. & Schult.","Cyperaceae","Eleocharis","Eleocharis","1","ovata","ovata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242727","","Y","Accepted","Eleocharis ovata","Eleocharis ovata","(Roth) Roem. & Schult.","399702","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242727","","Cyperaceae","1","1","wcvp","",true,2241
"1972","Lindernia dubia var. dubia","1","1230408","Lindernia dubia var. dubia","1","variety","","","","","Linderniaceae","Lindernia","Lindernia","1","dubia","dubia","1","","","","var.","dubia","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259582","","Y","Accepted","Lindernia dubia var. dubia","Lindernia dubia","","1230408","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259582","","Linderniaceae","1","1","wcvp","",true,2242
"1973","Crassula aquatica","1","617420","Crassula aquatica","1","species","","","","(L.) Schönland","Crassulaceae","Crassula","Crassula","1","aquatica","aquatica","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2741500","","Y","Accepted","Crassula aquatica","Crassula aquatica","(L.) Schönland","617420","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2741500","","Crassulaceae","1","1","wcvp","",true,2243
"1974","Persicaria punctata","1","1799664","Persicaria punctata","1","species","","","","(Elliott) Small","Polygonaceae","Persicaria","Persicaria","1","punctata","punctata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572317","","Y","Accepted","Persicaria punctata","Persicaria punctata","(Elliott) Small","1799664","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572317","","Polygonaceae","1","1","wcvp","",true,2244
"1975","Juncus laccatus","1","1642983","Juncus laccatus","1","species","","","","P.F.Zika","Juncaceae","Juncus","Juncus","1","laccatus","laccatus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315247","","Y","Accepted","Juncus laccatus","Juncus laccatus","P.F.Zika","1642983","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315247","","Juncaceae","1","1","wcvp","",true,2245
"1976","Lythrum portula","1","361519","Lythrum portula","1","species","","","","(L.) D.A.Webb","Lythraceae","Lythrum","Lythrum","1","portula","portula","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2354126","","Y","Accepted","Lythrum portula","Lythrum portula","(L.) D.A.Webb","361519","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2354126","","Lythraceae","1","1","wcvp","",true,2246
