Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Droseraceae,125898,22017,Active,Drosera rotundifolia,roundleaf sundew,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Molluginaceae,112102,19899,Active,Mollugo verticillata,"carpetweed, carpet-weed, green carpetweed, green carpet-weed, Indian chickweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,116421,20464,Active,Calandrinia ciliata,"desert rockpurslane, fringed redmaids, redmaids",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,116867,20468,Active,Calyptridium monospermum,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,171458,509994,Active,Calyptridium umbellatum,,"Calyptridium umbellatum var. umbellatum, Calyptridium umbellatum var. caudiciferum",Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,109712,20390,Active,Claytonia lanceolata,lanceleaf springbeauty,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,109723,20391,Active,Claytonia megarhiza,alpine springbeauty,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,109734,20392,Active,Claytonia nevadensis,Sierra springbeauty,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,203975,525126,Active,Claytonia parviflora ssp. parviflora,streambank springbeauty,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,111245,20396,Active,Claytonia perfoliata ssp. perfoliata,miner's lettuce,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,117793,20479,Active,Lewisia congdonii,Congdon's lewisia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,117816,20481,Active,Lewisia disepala,"Yosemite bitterroot, Yosemite lewisia",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,171368,508116,Active,Lewisia glandulosa,Sierra lewisia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,117827,20482,Active,Lewisia kelloggii,Kellogg's lewisia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,160566,503428,Active,Lewisia nevadensis,"Nevada bitterroot, Nevada bitter-root, Nevada lewisia",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,117871,20486,Active,Lewisia pygmaea,"alpine bitterroot, alpine lewisia, pigmy bitterroot",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,119042,20495,Active,Lewisia triphylla,"threeleaf bitterroot, threeleaf lewisia",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,112161,20406,Active,Montia chamissoi,"toadlily, water Indianlettuce, water miner's lettuce, water minerslettuce",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,111335,20404,Active,Montia fontana,"annual water minerslettuce, Fountain miner's lettuce",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,112239,20413,Active,Montia linearis,"narrowleaf Indianlettuce, narrowleaf minerslettuce",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Montiaceae,112250,20414,Active,Montia parvifolia,littleleaf minerslettuce,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119176,21017,Active,Chorizanthe membranacea,pink spineflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119863,21153,Active,Eriogonum hirtiflorum,hairyflower buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119872,21161,Active,Eriogonum incanum,frosted buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,102514,195511,Active,Eriogonum lobbii var. lobbii,Lobb's buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119904,21190,Active,Eriogonum marifolium,marumleaf buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,102542,195537,Active,Eriogonum nudum var. deductum,naked buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,102539,195534,Active,Eriogonum nudum var. nudum,naked buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,102551,195545,Active,Eriogonum nudum var. scapigerum,naked buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,103628,195558,Active,Eriogonum ovalifolium var. nivale,cushion buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,103643,195571,Active,Eriogonum prattenianum var. prattenianum,Nevada City buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,120755,21234,Active,Eriogonum rosense,"Mount Rose buckwheat, rosy buckwheat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,120756,21235,Active,Eriogonum roseum,wand buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,209120,528016,Active,Eriogonum spergulinum var. reddingianum,Redding buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,103649,195577,Active,Eriogonum spergulinum var. spergulinum,spurry buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,209536,528019,Active,Eriogonum umbellatum var. covillei,sulphur-flower buckwheat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,103682,195606,Active,Eriogonum umbellatum var. furcosum,"sulphurflower buckwheat, sulphur-flower buckwheat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,103693,195616,Active,Eriogonum umbellatum var. nevadense,"Nevada buckwheat, sulphur-flower buckwheat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,209557,528029,Active,Eriogonum wrightii var. subscaposum,bastardsage,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,209560,528030,Active,Eriogonum wrightii var. trachygonum,"bastardsage, shrubby buckwheat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,116005,20846,Active,Oxyria digyna,"alpine mountainsorrel, mountain sorrel",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,215073,529773,Active,Polygonum amphibium var. emersum,"colored smartweed, devil's shoestring, longroot smartweed, swamp smartweed, tanweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,215075,529774,Active,Polygonum amphibium var. stipulaceum,water smartweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,118703,20872,Active,Polygonum arenastrum,"common knotweed, doorweed, matweed, ovalleaf knotweed, oval-leaf knotweed, prostrate knotweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,118780,20879,Active,Polygonum bistortoides,American bistort,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,118825,20883,Active,Polygonum californicum,California knotweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117019,20853,Active,Polygonum convolvulus,"black bindweed, black-bindweed, climbing buckwheat, climbing knotweed, cornbind, dullseed cornbind, pink smartweed, wild buckwheat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205254,524554,Active,Polygonum douglasii ssp. douglasii,Douglas' knotweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205258,524556,Active,Polygonum douglasii ssp. johnstonii,Johnston's knotweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117052,20856,Active,Polygonum hydropiper,"annual smartweed, marshpepper knotweed, mild water-pepper",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117063,20857,Active,Polygonum hydropiperoides,swamp smartweed,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117901,20860,Active,Polygonum lapathifolium,"curltop ladysthumb, curlytop knotweed, curlytop smartweed, dock-leaf smartweed, nodding smartweed, pale smartweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,120654,20903,Active,Polygonum minimum,"broadleaf knotweed, dwarf knotweed, zigzag knotweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,121992,20915,Active,Polygonum persicaria,"ladysthumb, lady's-thumb, ladysthumb smartweed, spotted knotweed, spotted ladysthumb, spotted smartweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,122003,20916,Active,Polygonum phytolaccifolium,"mountain lice, poke knotweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205271,524562,Active,Polygonum polygaloides ssp. kelloggii,Kellogg's knotweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,122594,20921,Active,Polygonum ramosissimum,"bushy knotweed, tall knotweed, yellow knotweed, yellow-flower knotweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,122660,20927,Active,Polygonum shastense,Shasta knotweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,121516,21317,Active,Pterostegia drymarioides,"woodland pterostegia, woodland threadstem",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,115834,20934,Active,Rumex acetosella,"common sheep sorrel, field sorrel, red sorrel, sheep sorrel",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,115856,20936,Active,Rumex conglomeratus,"clustered dock, sharp dock",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,115867,20937,Active,Rumex crispus,"curly dock, narrowleaf dock, sour dock, yellow dock",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119125,20971,Active,Rumex paucifolius,"alpine sheep sorrel, fewleaved dock, meadow dock",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117261,20942,Active,Rumex pulcher,fiddle dock,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,216458,530195,Active,Rumex salicifolius var. denticulatus,"California dock, toothed willow dock",Rumex californicus,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,236677,539857,Active,Rumex salicifolius var. triangulivalvis,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Caryophyllales,Portulacaceae,113142,20422,Active,Portulaca oleracea,"akulikuli-kula, common purslane, duckweed, garden purslane, little hogweed, little-hogweed, purslane, pursley, wild portulaca",,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Celastrales,Celastraceae,158532,504119,Active,Parnassia californica,"California grass of Parnassus, California grass-of-Parnassus",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Cornaceae,130561,27809,Active,Cornus nuttallii,Pacific dogwood,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Cornaceae,204790,523903,Active,Cornus sericea ssp. occidentalis,western dogwood,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Cornaceae,204792,523904,Active,Cornus sericea ssp. sericea,"redosier dogwood, Siberian dogwood, Tatarian dogwood",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Hydrangeaceae,124424,24430,Active,Philadelphus lewisii,Lewis' mock orange,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Loasaceae,159668,503764,Active,Mentzelia crocea,Sierra blazingstar,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Loasaceae,159678,503769,Active,Mentzelia dispersa,"bushy blazingstar, Nevada blazingstar, scattered blazingstar",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cornales,Loasaceae,159704,503781,Active,Mentzelia lindleyi,Lindley's blazingstar,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Crossosomatales,Staphyleaceae,125689,28647,Active,Staphylea bolanderi,Sierra bladdernut,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118509,22391,Active,Marah fabaceus,"California manroot, valley manroot",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118511,22393,Active,Marah horridus,Sierra manroot,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Cucurbitales,Datiscaceae,118448,22336,Active,Datisca glomerata,Durango root,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dioscoreales,Nartheciaceae,141736,42982,Active,Narthecium californicum,California bog asphodel,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Adoxaceae,131712,35322,Active,Sambucus melanocarpa,"black elderberry, red elderberry, Rocky Mountain elder",Sambucus racemosa var. melanocarpa,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Adoxaceae,131713,35323,Active,Sambucus mexicana,Mexican elder,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Adoxaceae,237592,540293,Active,Sambucus racemosa var. microbotrys,European red elderberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,185011,516104,Active,Lonicera cauriana,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131674,35289,Active,Lonicera conjugialis,purpleflower honeysuckle,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131682,35296,Active,Lonicera interrupta,chaparral honeysuckle,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,211331,528896,Active,Lonicera involucrata var. involucrata,twinberry honeysuckle,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,219247,530605,Active,Symphoricarpos albus var. laevigatus,common snowberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131726,35335,Active,Symphoricarpos mollis,creeping snowberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,215300,531128,Active,Symphoricarpos rotundifolius var. rotundifolius,roundleaf snowberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Valerianaceae,290483,565957,Active,Plectritis brachystemon,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Dipsacales,Valerianaceae,131747,35354,Active,Valeriana californica,California valerian,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Equisetales,Equisetaceae,79672,17152,Active,Equisetum arvense,"common horsetail, field horsetail, scouringrush, western horsetail",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Equisetales,Equisetaceae,205427,525635,Active,Equisetum hyemale ssp. affine,scouringrush horsetail,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Equisetales,Equisetaceae,79716,17156,Active,Equisetum laevigatum,"horsetail, smooth horsetail, smooth scouringrush, smooth scouring-rush",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,120208,23765,Active,Allotropa virgata,sugarstick,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,127229,23503,Active,Arctostaphylos nevadensis,pinemat manzanita,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,127240,23513,Active,Arctostaphylos patula,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,94826,183585,Active,Arctostaphylos viscida ssp. mariposa,Mariposa manzanita,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,94825,183584,Active,Arctostaphylos viscida ssp. viscida,"sticky whiteleaf manzanita, whiteleaf manzanita",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,127664,23537,Active,Cassiope mertensiana,"western moss heather, white heather",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,120212,23769,Active,Chimaphila umbellata,"pipsissewa, prince's pine",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,119281,23654,Active,Gaultheria humifusa,"alpine spicywintergreen, western wintergreen",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,204388,526004,Active,Kalmia polifolia ssp. microphylla,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,668064,-743679,Inactive,Kalmia polifolia ssp. polifolia,mountain laurel,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,127670,23542,Active,Ledum glandulosum,"glandular Labrador tea, western Labrador tea",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,127681,23552,Active,Leucothoe davisiae,Sierra laurel,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ericales,Ericaceae,157180,504066,Active,Orthilia secunda,"one-sided wintergreen, sidebells wintergreen",,Present
