institutionCode,collectionCode,basisOfRecord,family,species,day,month,year,decimalLatitude,decimalLongitude
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Senecio scorzonella,15,7,1909,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,7,8,1923,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,7,8,1923,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,7,8,1923,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa wheeleri,6,8,1923,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix geyeriana,22,7,1935,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Pinaceae,Pinus contorta,25,7,1944,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Crassulaceae,Sedum obtusatum,0,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Packera pauciflora,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Navarretia leptalea,16,7,1911,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Navarretia leptalea,16,7,1911,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla breweri,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Solidago multiradiata,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Microseris nutans,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Gentianaceae,Gentianopsis holopetala,1,1,1901,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Lonicera involucrata,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Lonicera involucrata,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Poaceae,Calamagrostis muiriana,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Vaccinium uliginosum,15,7,1909,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Pyrrocoma apargioides,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Senecio scorzonella,1,7,1902,37.87438,-119.37504
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus lepidus,23,8,1935,37.637107,-119.332403
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum incanum,22,8,1935,37.637107,-119.332403
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus lepidus,22,8,1935,37.637107,-119.332403
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja lemmonii,23,8,1935,37.637107,-119.332403
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix orestera,23,7,1936,37.64305,-119.32732
YM,,PreservedSpecimen,Saxifragaceae,Saxifraga debilis,28,8,1986,37.765635,-119.33242
UCJEPS,VASC,PreservedSpecimen,Montiaceae,Claytonia megarhiza,29,7,1935,37.765635,-119.33242
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Saxifragaceae,Bolandra californica,29,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Arnica mollis,29,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Amelanchier utahensis,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Sorbus californica,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes nevadense,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Fagaceae,Quercus vacciniifolia,30,7,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Cupressaceae,Juniperus occidentalis,30,6,1935,37.644162,-119.326396
UCJEPS,VASC,PreservedSpecimen,Fagaceae,Chrysolepis sempervirens,30,7,1935,37.644162,-119.326396
YM,,PreservedSpecimen,Grossulariaceae,Ribes nevadense,30,7,1935,37.6442,-119.3264
YM,,PreservedSpecimen,Rosaceae,Amelanchier alnifolia,30,7,1935,37.6442,-119.3264
YM,,PreservedSpecimen,Rosaceae,Sorbus sitchensis,30,7,1935,37.6442,-119.3264
YM,,PreservedSpecimen,Cupressaceae,Juniperus occidentalis,30,7,1935,37.6442,-119.3264
YM,,PreservedSpecimen,Rosaceae,Holodiscus discolor,28,7,1935,37.779584,-119.340621
UCJEPS,VASC,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus latifolius,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Packera subnuda,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Packera subnuda,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Hieracium horridum,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Antennaria rosea,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Antennaria rosea,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Ranunculaceae,Ranunculus alismifolius,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Ranunculaceae,Ranunculus alismifolius,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Gayophytum decipiens,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Asteraceae,Antennaria rosea,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Asteraceae,Antennaria rosea,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Asteraceae,Antennaria umbrinella,29,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Asteraceae,Hieracium horridum,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,27,7,1940,37.77965,-119.34077
YM,,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,27,7,1940,37.77965,-119.34077
YM,,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Plantaginaceae,Penstemon heterodoxus,28,7,1935,37.77965,-119.34077
YM,,PreservedSpecimen,Plantaginaceae,Veronica alpina,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Hackelia micrantha,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Epilobium hornemannii,28,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex vernacula,1,9,2011,37.781099,-119.32963
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa wheeleri,1,9,2011,37.781099,-119.32963
UCJEPS,VASC,PreservedSpecimen,Poaceae,Calamagrostis purpurascens,1,9,2011,37.784303,-119.331684
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,9,2011,37.784365,-119.330823
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,9,2011,37.784365,-119.330823
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,1,9,2011,37.784365,-119.330823
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix petrophila,31,7,1931,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix petrophila,31,7,1931,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix petrophila,27,7,1935,37.77965,-119.34077
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,1,7,1927,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,1,7,1927,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,1,7,1927,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Packera werneriifolia,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Pinaceae,Pinus albicaulis,28,7,1935,37.79581,-119.33843
YM,,PreservedSpecimen,Salicaceae,Salix orestera,27,7,1935,37.7944,-119.332046
YM,,PreservedSpecimen,Rosaceae,Potentilla flabellifolia,27,7,1940,37.7958,-119.3384
YM,,PreservedSpecimen,Brassicaceae,Draba stenoloba,27,7,1940,37.7958,-119.3384
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix orestera,27,7,1935,37.7958,-119.3384
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Boechera howellii,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Raillardella scaposa,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Selaginellaceae,Selaginella watsonii,27,7,1935,37.79581,-119.33843
YM,,PreservedSpecimen,Grossulariaceae,Ribes montigenum,27,7,1935,37.79581,-119.33843
YM,,PreservedSpecimen,Polygonaceae,Eriogonum lobbii,27,7,1940,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Ericameria discoidea,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron compositus,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Ericameria suffruticosa,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes montigenum,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes cereum,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Artemisia tridentata,27,7,1936,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Artemisia tridentata,27,7,1936,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Artemisia tridentata,27,7,1936,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Valeriana californica,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Packera werneriifolia,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Achillea millefolium,27,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix petrophila,26,7,1935,37.79581,-119.33843
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix orestera,26,7,1935,37.79714,-119.34139
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus covillei,26,7,1935,37.79714,-119.34139
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja lemmonii,22,7,1935,37.79714,-119.34139
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja miniata,22,7,1990,37.7974,-119.3396
YM,,PreservedSpecimen,Cyperaceae,Carex jonesii,11,9,1935,37.8136,-119.3325
YM,,PreservedSpecimen,Juncaceae,Juncus parryi,11,9,1935,37.8136,-119.3325
YM,,PreservedSpecimen,Brassicaceae,Streptanthus tortuosus,11,9,1935,37.8136,-119.3325
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Streptanthus tortuosus,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus elymoides,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex spectabilis,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus parryi,11,9,1935,37.81717,-119.33041
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,11,9,1935,37.81826,-119.33006
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,11,9,1935,37.81826,-119.33006
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron glacialis,11,9,1935,37.81826,-119.33006
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex straminiformis,11,9,1935,37.81826,-119.33006
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,3,9,1933,37.84422,-119.33277
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,3,9,1933,37.84422,-119.33277
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,3,9,1933,37.84422,-119.33277
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Adoxaceae,Sambucus racemosa,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Oreostemma alpigenum,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Oreostemma alpigenum,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix eastwoodiae,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix lemmonii,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix planifolia,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja lemmonii,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Cassiope mertensiana,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Cassiope mertensiana,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Vaccinium uliginosum,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Vaccinium uliginosum,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla diversifolia,21,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes cereum,22,6,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Lonicera involucrata,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Lonicera involucrata,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix lemmonii,22,7,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Streptanthus tortuosus,4,7,1863,37.875469,-119.36577
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa bolanderi,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis variabilis,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja lemmonii,27,7,1923,37.876657,-119.380763
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix lemmonii,18,7,1909,37.883755,-119.38301
YM,,PreservedSpecimen,Poaceae,Lolium perenne,5,8,1999,37.876567,-119.366559
YM,,PreservedSpecimen,Caryophyllaceae,Herniaria hirsuta,5,8,1999,37.876567,-119.366559
YM,,PreservedSpecimen,Caryophyllaceae,Herniaria hirsuta,5,8,1999,37.876567,-119.366559
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,2005,37.876634,-119.366345
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,2005,37.876634,-119.366345
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,2005,37.876634,-119.366345
YM,,PreservedSpecimen,Boraginaceae,Cryptantha affinis,2,7,2005,37.876634,-119.366345
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis scabra,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Poaceae,Calamagrostis muiriana,22,8,1936,37.87587,-119.37748
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex vesicaria,28,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus lepidus,12,8,1938,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron lonchophyllus,15,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Typhaceae,Sparganium angustifolium,19,8,1922,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Antennaria corymbosa,31,7,1922,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Linanthus harknessii,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Arnica mollis,29,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Caryophyllaceae,Silene menziesii,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa wheeleri,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Apocynaceae,Apocynum androsaemifolium,29,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis idahoensis,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Amaryllidaceae,Allium validum,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex subnigricans,7,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex leporinella,17,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex filifolia,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex filifolia,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja lemmonii,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex microptera,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asparagaceae,Triteleia ixioides,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asparagaceae,Triteleia ixioides,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Muhlenbergia richardsonis,15,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Elymus saundersii,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Bromus ciliatus,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla gracilis,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla gracilis,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla gracilis,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla gracilis,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Calamagrostis muiriana,23,7,1902,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rubiaceae,Galium bifolium,5,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Linanthus harknessii,30,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus covillei,25,7,1941,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus macrandrus,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Polygonum sawatchense,9,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Polygonum sawatchense,9,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Pyrrocoma apargioides,25,7,1941,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Solidago multiradiata,15,7,1936,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Pyrrocoma apargioides,28,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes montigenum,22,6,1935,37.875041,-119.363384
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex mariposana,6,8,1944,37.883182,-119.36843
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus chlorocephalus,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla diversifolia,21,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Muhlenbergia filiformis,15,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum nudum,29,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum nudum,29,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Juncaginaceae,Triglochin maritima,15,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Antennaria corymbosa,8,7,1940,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus nevadensis,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Rorippa curvisiliqua,5,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex whitneyi,20,7,1911,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla drummondii,21,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Drymocallis lactea,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Drymocallis lactea,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Gentianaceae,Gentianella amarella,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Gentianaceae,Gentianella amarella,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,20,7,1911,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,20,7,1911,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,20,7,1911,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Rubiaceae,Galium bifolium,11,8,1925,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex fissuricola,5,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Ophioglossaceae,Botrychium multifidum,22,8,1922,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex illota,7,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix eastwoodiae,16,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Polemonium occidentale,28,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Polemonium occidentale,28,7,1923,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Stephanomeria tenuifolia,1,8,1931,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Navarretia leptalea,25,7,1941,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Navarretia leptalea,25,7,1941,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis scabra,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Polygonum polygaloides,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Polygonum polygaloides,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Polygonum polygaloides,11,7,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,7,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,7,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex heteroneura,7,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Gayophytum diffusum,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Gayophytum diffusum,14,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Ophioglossaceae,Botrychium multifidum,22,8,1922,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Liliaceae,Fritillaria atropurpurea,NA,NA,NA,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron coulteri,8,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Kalmia polifolia,1,7,1901,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Poaceae,Danthonia intermedia,1,8,1933,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex utriculata,17,8,1944,37.87722,-119.37667
UCJEPS,VASC,PreservedSpecimen,Ophioglossaceae,Botrychium simplex,15,8,1956,37.87722,-119.37667
