family,day,month,year,species,recordedBy
Ericaceae,28,8,1970,Monotoca elliptica,"Hain, B."
Ericaceae,14,11,2001,Monotoca elliptica,"Cassis, G. | Schuh, R.T. | Schwartz, M.D. | Silveira, R. | Wall, Z."
Ericaceae,7,9,1959,Monotoca ledifolia,"Burgess, C.E.B.H."
Ericaceae,6,7,1967,Monotoca ledifolia,"Benn, B."
Ericaceae,19,5,1973,Monotoca ledifolia,"Coveny, R.G."
Ericaceae,2,5,1990,Monotoca ledifolia,"Keith, D.A."
Ericaceae,4,3,1999,Monotoca ledifolia,"Williams, A. | Wilson, B."
Ericaceae,29,9,2000,Monotoca ledifolia,"Fairley, A.T.; OJSS00112900"
Ericaceae,14,4,2001,Monotoca ledifolia,"Fairley, A.T."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,15,4,2005,Monotoca ledifolia,"Crayn, D.M.|Brown, E.A.|Quinn, C.J.; Crayn, D.M. | Brown, E.A. | Quinn, C.J."
Ericaceae,31,5,2005,Monotoca ledifolia,"Heslewood, M.M. | Quinn, C.J.; Heslewood, M.M.;Quinn, C.J."
Ericaceae,31,5,2005,Monotoca ledifolia,"Heslewood, M.M. | Quinn, C.J.; Heslewood, M.M.;Quinn, C.J."
Ericaceae,31,5,2005,Monotoca ledifolia,"Heslewood, M.M. | Quinn, C.J.; Heslewood, M.M.;Quinn, C.J."
Ericaceae,31,5,2005,Monotoca ledifolia,"Heslewood, M.M. | Quinn, C.J.; Heslewood, M.M.;Quinn, C.J."
Ericaceae,5,9,2005,Monotoca ledifolia,"Wilson, Peter G. | Quinn, C.J."
Ericaceae,5,9,2005,Monotoca ledifolia,"Wilson, Peter G. | Quinn, C.J."
Ericaceae,5,9,2005,Monotoca ledifolia,"Wilson, Peter G. | Quinn, C.J."
Ericaceae,5,9,2005,Monotoca ledifolia,"Wilson, Peter G. | Quinn, C.J."
Ericaceae,8,1,2006,Monotoca ledifolia,"Albrecht, D.E."
Ericaceae,8,1,2006,Monotoca ledifolia,"Albrecht, D.E."
Ericaceae,8,1,2006,Monotoca ledifolia,"Albrecht, D.E."
Ericaceae,1,1,1921,Monotoca scoparia,"Hamilton, A.A.;White, C.T."
Ericaceae,4,5,1989,Monotoca scoparia,"Keith, D."
Ericaceae,4,5,1989,Monotoca scoparia,"Keith, D."
Polygonaceae,NA,12,1889,Muehlenbeckia gracillima,"Betche, E."
Polygonaceae,NA,12,1894,Muehlenbeckia gracillima,"Betche, E."
Polygonaceae,NA,11,1897,Muehlenbeckia gracillima,Unknown
Polygonaceae,10,12,1898,Muehlenbeckia gracillima,Hamilton
Loranthaceae,NA,1,1928,Muellerina celastroides,"Thorpe, K."
